"key","edition","sender","senderID","senderPlace","senderPlaceID","senderDate","senderDateText","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","addresseeDateText","page","note"
"150","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","1687-10-18","[18. Oktober 1687]","Michael Püchler","","Regensburg","http://www.geonames.org/2849483","","","",""
"151","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[..1687-10-26]","[vor 26.10.] 1687","[Herzog Rudolf August von Braunschweig-Wolfenbüttel]","http://d-nb.info/gnd/116678909","[Wolfenbüttel]","http://www.geonames.org/2806914","","","",""
"152","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-10-28","28. Oktober 1687","[Daniel Klesch]","http://d-nb.info/gnd/119410524","[Heldrungen]","http://www.geonames.org/2906990","","","",""
"153","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-10-31","31. Oktober 1687","[Johann Georg Kulpis]","http://d-nb.info/gnd/100212204","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"154","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","[1687-09,1687-10]","[September/ Oktober 1687]","Leiter eines Collegium Philobiblicum","","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"155","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","[1687-09,1687-10]","[September/ Oktober 1687]","dritte Collegium Philobiblicum","","Leipzig","http://www.geonames.org/2879139","","","",""
"156","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-01","1. November 1687","August Pfeiffer","http://d-nb.info/gnd/100227392","Leipzig","http://www.geonames.org/2879139","","","",""
"157","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-07","7. November 1687","[Johann Gezelius d.J.]","http://d-nb.info/gnd/100605524","[Narva]","http://www.geonames.org/590031","","","",""
"158","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-08","8. November 1687","[Nicolaus Bergius]","http://d-nb.info/gnd/101006071","[Stockholm]","http://www.geonames.org/2673730","","","",""
"159","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-12","12. November 1687","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"160","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-16","16. November 1687","[Günther Heiler]","http://d-nb.info/gnd/121469786","[Lüneburg]","http://www.geonames.org/2875115","","","",""
"161","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-21","21. November 1687","Paul Anton","http://d-nb.info/gnd/116211431","[Boucau]","http://www.geonames.org/3031389","","","",""
"162","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-28","28. November 1687","[Johann Winckler]","http://d-nb.info/gnd/117399841","[Hamburg]","http://www.geonames.org/2911298","","","",""
"163","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-29","29. November 1687","Kurprinz Johann Georg von Sachsen","http://d-nb.info/gnd/119240122","Dresden","http://www.geonames.org/2935022","","","",""
"164","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-11-29","29. November 1687","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Lüneburg","http://www.geonames.org/2875115","","","",""
"165","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[..1687-12-01]","[vor 1. Dezember] 1687","[Markgräfin Dorothea Charlotte von Brandenburg-Ansbach]","http://d-nb.info/gnd/130470988","[Darmstadt]","http://www.geonames.org/2938913","","","",""
"166","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-01","1. Dezember 1687","[Prinzessin Hedwig Sophie von Dänemark]","http://d-nb.info/gnd/1140027247","[Kopenhagen]","http://www.geonames.org/2618425","","","",""
"167","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-07","7. Dezember 1687","Kurfürst Johann Georg III. von Sachsen","http://d-nb.info/gnd/102117470","Dresden","http://www.geonames.org/2935022","","","",""
"168","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-08","8. Dezember 1687","Graf Georg Albrecht von Mansfeld","http://d-nb.info/gnd/124809073","Artern","http://www.geonames.org/2955394","","","",""
"169","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-13","13. Dezember 1687","[Heinrich Matthias von Brocke]","http://d-nb.info/gnd/122748247","Hildesheim","http://www.geonames.org/2904789","","","",""
"170","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-14","14. Dezember 1687","Landgraf Ernst von Hessen-Rheinfels","http://d-nb.info/gnd/118963287","Rheinfels","http://www.geonames.org/2847637","","","",""
"171","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-16","16. Dezember 1687","[Schulrektor Seebach]","","[Tennstedt?]","http://www.geonames.org/2953325","","","",""
"172","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-19","19. Dezember 1687","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Lüneburg","http://www.geonames.org/2875115","","","",""
"173","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-22","22. Dezember 1687","[Constantin Wolff]","http://d-nb.info/gnd/117445193","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"174","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-23","23. Dezember 1687","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"175","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-30","30. Dezember 1687","[einen jungen Amtsbruder]","","","","","","",""
"176","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687-12-30","30. Dezember 1687","Gräfin Benigna von Solms-Laubach","http://d-nb.info/gnd/13705629X","Laubach","http://www.geonames.org/2880308","","","",""
"177","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-09..1687-12]","[gegen Jahresende] 1687","[Paul Michael Rhegenius]","http://d-nb.info/gnd/128427027","Breslau","http://www.geonames.org/3081368","","","",""
"178","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-09..1687-12]","[gegen Jahresende] 1687","[einen Freund]","","","","","","",""
"179","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","[1687-09..,..1687-12]","[gegen Jahresende 1687?]","[einen befreundeten Theologen]","","","","","","",""
"180","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-09..1687-12]","[Herbst/Winter] 1687","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"181","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","[1687-09,1687-12]","[Herbst/Jahresende 1687]","[Joachim Justus Breithaupt]","http://d-nb.info/gnd/104114010","[Erfurt]","http://www.geonames.org/2929670","","","",""
"182","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-07..1687-12]","[2. Halbjahr] 1687","[einen Angefochtenen]","","","","","","",""
"183","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-07..1687-12]","[2. Halbjahr] 1687","[einen Bekannten]","","[Württemberg?]","","","","",""
"184","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1687-05-11..]","[nach Mitte Mai] 1687","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"185","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Gelehrten]","","","","","","",""
"186","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","","","","","",""
"187","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder?]","","","","","","",""
"188","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","","","","","",""
"189","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen frommen Laien]","","","","","","",""
"190","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","","","","","",""
"191","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","[Kursachsen?]","","","","",""
"192","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","[einer Stadt]","","","","",""
"193","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","","","","","",""
"194","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[Johann Muscovius]","http://d-nb.info/gnd/115851011","[Lauban]","http://www.geonames.org/3093040","","","",""
"195","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"196","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Amtsbruder]","","[Kursachsen?]","","","","",""
"197","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","eine christliche Mutter","","[Frankfurt a. M.?]","http://www.geonames.org/2925533","","","",""
"198","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen vornehmen Staatsmann]","","","","","","",""
"199","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[eine Frau]","","[Frankfurt a. M.]","http://www.geonames.org/2925533","","","",""
"200","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1687","1687","[einen Unbekannten]","","","","","","",""
"201","SpBr-D-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","[Dresden]","http://www.geonames.org/2935022","1687","[1687?]","[einen Handwerksmeister]","","[Frankfurt a. M.]","http://www.geonames.org/2925533","","","",""
"1","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-02","2. Januar 1688","[Hektor Gottfried Masius]","http://d-nb.info/gnd/100206611","[Kopenhagen?]","http://www.geonames.org/2618425","","","",""
"2","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-10","10. Januar 1688","[Johann Heinrich Sprögel]","http://d-nb.info/gnd/115566368","[Quedlinburg]","http://www.geonames.org/2851465","","","",""
"3","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-10","10. Januar 1688","[Johann Jacob Spener]","http://d-nb.info/gnd/124826229","[Leipzig]","http://www.geonames.org/2879139","","","",""
"4","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-12","12. Januar 1688","[einen Amtsbruder]","","","","","","",""
"5","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-24","24. Januar 1688","[einen Amtsbruder]","","","","","","",""
"6","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-27","27. Januar 1688","[Franz Wolff]","http://d-nb.info/gnd/124530680","[Rostock]","http://www.geonames.org/2844588","","","",""
"7","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01-28","28. Januar 1688","[Justus Christoph Schomerus]","http://d-nb.info/gnd/116911980","[Rostock]","http://www.geonames.org/2844588","","","",""
"8","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01","[Januar] 1688","Philipp Reinhard Spener","http://d-nb.info/gnd/1020249838","Leipzig","http://www.geonames.org/2879139","","","",""
"9","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-01","Januar 1688","Pfalzgraf Christian II. von Pfalz-Birkenfeld","http://d-nb.info/gnd/120188651","Bischweiler","http://www.geonames.org/3032544","","","",""
"10","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-04","4. Februar 1688","[Johann Fischer]","http://d-nb.info/gnd/117509280","[Riga]","http://www.geonames.org/456172","","","",""
"11","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-06","6. Februar 1688","[Nathanael Ecclitius]","","[Frankfurt a. M.]","http://www.geonames.org/2925533","","","",""
"12","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-07","7. Februar 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"13","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-09","9. Februar 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Lüneburg","http://www.geonames.org/2875115","","","",""
"14","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-13","13. Februar 1688","[Joachim Justus Breithaupt]","http://d-nb.info/gnd/104114010","[Erfurt]","http://www.geonames.org/2929670","","","",""
"15","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-13","13. Februar 1688","[Johann Winckler]","http://d-nb.info/gnd/117399841","[Hamburg]","http://www.geonames.org/2911298","","","",""
"16","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-21","21. Februar 1688","[Christoph Daniel Schreiter]","http://d-nb.info/gnd/124697798","[Wurzen]","http://www.geonames.org/2805597","","","",""
"17","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-22","22. Februar 1688","Paul Anton","http://d-nb.info/gnd/116211431","Lissabon","http://www.geonames.org/2267057","","","",""
"18","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-23","23. Februar 1688","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"19","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-27","27. Februar 1688","[einen Amtsbruder bei Leipzig]","","","","","","",""
"20","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-02-29","29. Februar 1688","[Johann Georg Kulpis]","http://d-nb.info/gnd/100212204","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"21","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-02","2. März 1688","[einen Amtsbruder]","","","","","","",""
"22","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-06","6. März 1688","Johann Schilter","http://d-nb.info/gnd/118795015","Straßburg","http://www.geonames.org/2973783","","","",""
"23","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-07","7. März 1688","[einen Fürsten im Elsaß]","","","","","","",""
"24","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-09","9. März 1688","[Johann Jacob von Sandrart]","http://d-nb.info/gnd/115749438","[Nürnberg]","http://www.geonames.org/2861650","","","",""
"25","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-12","12. März 1688","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"26","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-13","13. März 1688","[einen Doktor der Theologie]","","","","","","",""
"27","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-13","13. März 1688","[Johann Jacob Spener]","http://d-nb.info/gnd/124826229","[Leipzig]","http://www.geonames.org/2879139","","","",""
"28","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-15","15. März 1688","[einen Amtsbruder]","","[Kursachsen]","","","","",""
"29","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-15","15. März 1688","Johann Schilter","http://d-nb.info/gnd/118795015","Straßburg","http://www.geonames.org/2973783","","","",""
"30","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-17","17. März 1688","[einen Superintendenten]","","","","","","",""
"31","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-20","20. März 1688","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Eutin","http://www.geonames.org/2928381","","","",""
"32","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-21","21. März 1688","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"33","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-24","24. März 1688","[Johann Fritzsche]","http://d-nb.info/gnd/104261803","[Sorau]","http://www.geonames.org/3080644","","","",""
"34","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-26","26. März 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"35","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-27","27. März 1688","[einen Theologen]","","","","","","",""
"36","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-27","27. März 1688","[Michael Walther]","http://d-nb.info/gnd/117132217","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"37","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-03-30","30. März 1688","[Johann Fritzsche]","http://d-nb.info/gnd/104261803","[Sorau]","http://www.geonames.org/3080644","","","",""
"38","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-02","2. April 1688","Christian Kortholt","http://d-nb.info/gnd/116341793","Kiel","http://www.geonames.org/2891122","","","",""
"39","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-02","2. April 1688","[Christian Kortholt]","http://d-nb.info/gnd/116341793","[Kiel]","http://www.geonames.org/2891122","","","",""
"40","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-03","3. April 1688","[einen Unbekannten]","","","","","","",""
"41","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-07","7. April 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"42","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-17","17. April 1688","[Johann Georg Kulpis]","http://d-nb.info/gnd/100212204","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"43","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-23","23. April 1688","[Michael Walther]","http://d-nb.info/gnd/117132217","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"44","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-04-24","24. April 1688","Andreas Kühn","http://d-nb.info/gnd/100734030","Danzig","http://www.geonames.org/3099434","","","",""
"45","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-14","14. Mai 1688","[Johann Heinrich Jung]","","[Rodenbach]","http://www.geonames.org/2846063","","","",""
"46","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-15","15. Mai 1688","Anna Elisabeth Kißner","http://d-nb.info/gnd/1067507337","Frankfurt a. M.","http://www.geonames.org/2925533","","","",""
"47","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-15","15. Mai 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Hamburg","http://www.geonames.org/2911298","","","",""
"48","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-17","17. Mai 1688","[einen Amtsbruder]","","","","","","",""
"49","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-17","17. Mai 1688","[Gottlieb Spizel]","http://d-nb.info/gnd/118616315","[Augsburg]","http://www.geonames.org/2954172","","","",""
"50","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-18","18. Mai 1688","[ein städtisches Predigerministerium]","","","","","","",""
"51","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-25","25. Mai 1688","[Äbtissin Anna Dorothea von Sachsen-Weimar]","http://d-nb.info/gnd/120208261","[Quedlinburg]","http://www.geonames.org/2851465","","","",""
"52","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-26","26. Mai 1688","[Maria Dorothea Schmidt]","","[Leipzig]","http://www.geonames.org/2879139","","","",""
"53","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-28","28. Mai 1688","[einen Unbekannten]","","","","","","",""
"54","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-29","29. Mai 1688","[Johann Heinrich May]","http://d-nb.info/gnd/104104139","[Durlach]","http://www.geonames.org/2934469","","","",""
"55","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-29","29. Mai 1688","[Hektor Gottfried Masius]","http://d-nb.info/gnd/100206611","[Kopenhagen]","http://www.geonames.org/2618425","","","",""
"56","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-30","30. Mai 1688","Paul Anton","http://d-nb.info/gnd/116211431","Paris","http://www.geonames.org/2988507","","","",""
"57","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-05-31","31. Mai 1688","Hermann von der Hardt","http://d-nb.info/gnd/118701568","Hamburg","http://www.geonames.org/2911298","","","",""
"58","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","[1688-04,1688-05]","[April/Mai] 1688","[Heinrich Dornemann]","http://d-nb.info/gnd/103104380","[Verden?]","http://www.geonames.org/2817599","","","",""
"59","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-06","6. Juni 1688","[einen Amtsbruder]","","","","","","",""
"60","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-08","8. Juni 1688","[Johann Nicolaus Jacobi]","http://d-nb.info/gnd/121952878","[Leisnig]","http://www.geonames.org/2879109","","","",""
"61","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-12","12. Juni 1688","Johann Nicolaus Jacobi","http://d-nb.info/gnd/121952878","Leisnig","http://www.geonames.org/2879109","","","",""
"62","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-21","21. Juni 1688","Johann Jacob Müller","http://d-nb.info/gnd/13142744X","Augsburg","http://www.geonames.org/2954172","","","",""
"63","SpBr-D-2","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Dresden","http://www.geonames.org/2935022","1688-06-21","21. Juni 1688","Johann Jacob Saltzmann","http://d-nb.info/gnd/123033225","Merseburg","http://www.geonames.org/2871736","","","",""
